iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,config_id,threads
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,5645,10
0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,5646,10
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,5647,10
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5648,10
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5649,90
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5650,90
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5651,10
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,5652,90
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,5653,10
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,5654,10
0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,5655,10
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,5656,10
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,5657,10
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,5658,90
0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,5659,10
0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,5660,10
0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,5661,90
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,5662,10
0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,5663,10
0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,5664,90
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,5665,10
0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,5666,10
0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5667,10
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,5668,90
0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,5669,90
0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,5670,10
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,5671,10
0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,5672,90
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,5673,90
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,5674,10
0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,5675,10
0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,5676,90
0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,5677,10
0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,5678,90
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,5679,90
0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,5680,90
0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,5681,90
0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,5682,10
0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,5683,90
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,5684,10
0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,5685,10
0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,5686,90
0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,5687,90
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,5688,90
0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,5689,90
0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,5690,90
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5691,10
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,5692,10
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,5693,90
0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,5694,90
0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,5695,10
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5696,10
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,5697,90
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,5698,90
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,5699,10
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5700,10
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,5701,10
0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,5702,90
0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,5703,10
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5704,10
0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,5705,10
0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,5706,10
0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,5707,10
0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,5708,10
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,5709,10
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5710,10
0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,5711,90
0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,5712,90
0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,5713,90
0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,5714,90
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,5715,10
0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,5716,90
0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,5717,10
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,5718,10
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5719,10
0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,5720,10
0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,5721,90
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,5722,90
0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,5723,10
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,5724,10
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,5725,90
0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,5726,90
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,5727,90
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,5728,10
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,5729,90
0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,5730,90
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,5731,10
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,5732,90
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,5733,10
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,5734,10
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,5735,90
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,5736,10
0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,5737,10
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,5738,10
0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,5739,90
0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,5740,10
0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,5741,10
0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,5742,10
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,5743,90
0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,5744,90
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,5745,10
0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,5746,90
0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,5747,10
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,5748,10
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5749,10
0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,5750,10
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,5751,90
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5752,10
0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,5753,10
0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,5754,90
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,5755,90
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,5756,10
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5757,10
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5758,10
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5759,10
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,5760,10
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,5761,10
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5762,10
0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,5763,10
0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,5764,90
0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,5765,90
0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,5766,10
0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,5767,90
0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,5768,90
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,5769,90
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,5770,90
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,5771,10
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,5772,10
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,5773,90
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,5774,10
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,5775,90
0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,5776,10
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,5777,90
0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,5778,10
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,5779,90
0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,5780,90
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5781,90
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,5782,10
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5783,90
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,5784,90
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5785,90
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,5786,90
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5787,90
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,5788,10
0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,5789,90
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,5790,90
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,5791,90
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,5792,90
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,5793,90
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,5794,90
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5795,90
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,5796,90
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,5797,10
1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,5798,90
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,5799,10
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5800,90
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5801,10
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5802,10
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,5803,90
0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,5804,90
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,5805,90
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5806,90
0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,5807,10
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,5808,90
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5809,10
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,5810,90
0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,5811,90
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,5812,10
0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,5813,90
0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,5814,90
0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,5815,90
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,5816,10
0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,5817,90
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,5818,90
0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,5819,90
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,5820,90
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5821,10
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,5822,10
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,5823,10
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,5824,10
0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,5825,90
0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,5826,10
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,5827,90
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,5828,10
0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,5829,90
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5830,10
0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,5831,10
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,5832,10
0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,5833,90
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,5834,90
0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,5835,90
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,5836,10
0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,5837,90
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5838,10
0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,5839,90
0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,5840,90
0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,5841,90
0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,5842,10
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,5843,90
0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,5844,10
0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,5845,90
0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,5846,10
0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,5847,10
0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,5848,90
0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,5849,90
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,5850,10
0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,5851,10
1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,5852,10
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,5853,10
0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,5854,10
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,5855,10
0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,5856,90
0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,5857,10
1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,5858,10
0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,5859,10
0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,5860,90
0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,5861,10
0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,5862,90
0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,5863,90
0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,5864,10
0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,5865,90
0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,5866,10
0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5867,10
0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,5868,90
0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,5869,90
0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,5870,90
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,5871,90
0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,5872,90
0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,5873,10
0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,5874,10
0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,5875,90
1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,5876,10
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,5877,10
1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,5878,90
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5879,10
0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,5880,90
0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,5881,90
0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,5882,90
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,5883,90
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,5884,10
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,5885,90
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,5886,10
0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,5887,90
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,5888,10
1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,5889,90
1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,5890,90
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5891,10
0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,5892,10
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,5893,90
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5894,90
0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,5895,10
0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,5896,90
0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,5897,90
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,5898,90
0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,5899,90
0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,5900,10
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,5901,90
0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,5902,90
0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,5903,90
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,5904,90
1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,5905,10
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,5906,90
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,5907,90
1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,5908,10
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,5909,90
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,5910,10
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5911,10
0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,5912,10
1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,5913,90
0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5914,10
0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,5915,10
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,5916,90
1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,5917,10
0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,5918,10
0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5919,10
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,5920,10
1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,5921,90
1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,5922,10
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,5923,10
1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5924,90
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5925,10
1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,5926,90
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5927,90
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5928,90
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,5929,10
0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,5930,90
0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,5931,90
0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,5932,10
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5933,10
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5934,10
1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,5935,10
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,5936,10
0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,5937,90
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,5938,10
0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,5939,90
0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,5940,90
1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5941,90
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5942,10
0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,5943,90
1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,5944,10
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5945,10
1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5946,90
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5947,10
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,5948,90
0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,5949,90
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,5950,90
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5951,10
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5952,10
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,5953,90
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,5954,10
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5955,10
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5956,10
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5957,10
0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,5958,90
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5959,10
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5960,10
1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,5961,10
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,5962,10
0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,5963,90
0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,5964,90
0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,5965,90
1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,5966,90
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5967,10
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,5968,10
0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,5969,90
1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,5970,90
0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,5971,90
0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,5972,10
1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5973,90
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5974,10
0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,5975,90
0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,5976,10
0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,5977,10
0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,5978,90
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,5979,90
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,5980,10
0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,5981,10
0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,5982,90
0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,5983,90
0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,5984,90
0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,5985,10
1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,5986,10
1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,5987,10
1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,5988,10
1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,5989,10
0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,5990,10
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,5991,10
0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,5992,90
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,5993,90
0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,5994,10
0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,5995,90
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,5996,90
0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,5997,90
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,5998,10
0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,5999,90
0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,6000,10
