NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,config_id,Resampling,CBR,VBRRange
1,0,1,0,1,1,0,0,0,1,0,1,1,1233,8,160,0
1,0,1,1,0,1,0,0,1,1,0,1,0,1234,8,160,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1235,48,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1236,48,320,0
1,1,1,0,0,0,0,1,0,1,0,1,0,1237,22,8,1
1,0,1,1,1,1,0,0,0,1,0,1,0,1238,22,160,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1239,22,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1240,48,160,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1242,48,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1243,48,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1244,48,320,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1245,8,160,0
0,0,1,0,0,1,0,0,1,1,0,1,1,1246,22,160,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1247,8,320,0
1,1,1,0,0,1,0,0,1,1,0,1,0,1248,44,320,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1249,8,8,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1250,8,320,0
1,0,1,1,1,1,0,0,0,1,0,0,0,1251,44,320,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1252,8,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1253,44,320,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1254,8,8,0
1,1,1,0,0,0,0,0,0,1,1,1,0,1255,8,8,1
1,0,1,0,0,1,0,0,0,1,1,1,1,1256,22,160,0
1,1,1,0,0,1,0,0,1,1,0,1,0,1257,8,8,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1258,8,8,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1259,48,8,0
1,0,1,1,0,1,0,1,0,1,0,1,0,1260,22,160,0
1,0,1,1,0,0,0,0,0,1,1,1,0,1261,22,8,0
1,0,1,0,0,1,0,0,1,1,0,1,1,1262,8,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1263,48,160,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1265,8,320,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1266,8,8,0
1,0,1,0,0,1,0,0,0,0,1,1,1,1267,22,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1269,48,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1270,44,320,0
1,1,1,0,0,1,1,0,0,1,0,1,0,1271,8,8,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1272,8,8,0
1,1,1,0,0,1,1,0,0,1,0,1,0,1273,44,160,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1274,22,8,0
1,0,1,1,0,1,1,0,0,1,0,1,0,1275,8,160,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1276,22,160,0
1,1,1,0,0,1,0,0,1,1,0,1,0,1277,22,320,0
1,0,1,0,0,0,0,0,0,1,1,1,1,1279,44,8,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1280,22,320,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1281,22,8,0
1,1,1,0,0,1,0,0,1,1,0,1,0,1282,22,160,0
1,0,0,0,0,1,0,0,0,1,1,1,1,1283,22,160,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1284,22,8,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1285,8,8,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1286,8,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1287,48,160,0
0,0,1,1,0,1,0,0,0,1,1,1,0,1288,8,320,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1289,22,320,0
1,1,1,0,0,1,0,0,1,1,0,1,0,1290,48,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1291,48,160,0
1,1,1,0,0,1,0,0,0,1,1,0,0,1292,22,160,0
1,1,1,0,0,0,0,0,0,1,1,1,0,1296,48,8,0
1,1,1,0,0,1,0,1,0,1,0,1,0,1297,48,160,0
1,0,1,0,0,1,0,1,0,1,0,1,1,1299,22,160,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1300,44,160,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1301,48,320,0
1,1,1,0,0,0,0,0,0,1,1,1,0,1302,48,8,1
1,0,1,1,1,1,0,0,0,1,0,1,0,1303,8,8,0
1,0,1,0,0,1,0,0,1,1,0,1,1,1304,8,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1305,44,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1306,44,320,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1307,8,320,0
1,0,1,1,0,1,1,0,0,0,0,1,0,1308,8,8,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1309,8,160,0
1,0,1,1,0,1,0,0,1,1,0,1,0,1310,22,8,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1311,8,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1312,44,320,0
1,1,1,0,0,1,1,0,0,1,0,1,0,1313,8,8,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1314,48,8,0
1,1,1,0,0,1,0,0,1,1,0,1,0,1315,8,8,0
1,1,1,0,0,1,0,1,0,1,0,1,0,1316,8,160,0
1,0,1,0,0,1,0,0,1,1,0,1,1,1317,8,8,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1318,22,320,0
1,1,1,0,0,1,0,0,1,1,0,1,0,1319,8,320,0
1,0,1,1,1,0,0,0,0,1,0,1,0,1320,48,8,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1321,48,320,0
1,0,1,1,0,1,1,0,0,1,0,1,0,1322,22,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1323,8,320,0
1,1,0,0,0,1,0,0,1,1,0,1,0,1324,8,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1325,8,320,0
1,0,1,1,0,1,0,1,0,1,0,1,0,1326,48,160,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1327,8,160,0
0,0,1,0,1,1,0,0,0,1,0,1,1,1329,8,160,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1330,8,8,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1331,8,8,0
1,0,1,0,0,1,0,1,0,1,0,0,1,1332,22,8,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1333,8,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1334,8,8,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1335,8,8,0
1,0,1,0,0,0,0,0,0,1,1,1,1,1336,48,8,2
1,0,1,1,0,1,0,0,0,1,1,1,0,1337,22,160,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1339,8,8,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1340,8,320,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1341,48,8,0
1,0,1,0,0,0,0,0,1,1,0,1,1,1342,8,8,2
1,0,1,1,1,1,0,0,0,1,0,1,0,1344,48,8,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1345,48,160,0
1,0,1,1,0,1,1,0,0,1,0,1,0,1346,8,160,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1347,8,8,0
1,1,1,0,1,1,0,0,0,0,0,1,0,1348,8,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1349,44,160,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1350,22,8,0
1,0,1,1,0,1,0,1,0,1,0,1,0,1351,22,160,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1352,8,320,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1353,8,160,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1354,22,8,0
1,0,1,0,0,1,0,0,1,1,0,1,1,1355,48,320,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1357,8,320,0
1,1,1,0,0,1,1,0,0,1,0,1,0,1358,44,8,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1359,8,8,0
1,0,1,0,0,0,1,0,0,1,0,1,1,1360,48,8,2
1,1,1,0,0,1,1,0,0,1,0,1,0,1362,8,8,0
1,0,0,0,0,1,1,0,0,1,0,1,1,1364,8,320,0
1,1,1,0,0,1,1,0,0,1,0,1,0,1365,8,320,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1367,44,320,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1368,44,320,0
0,0,1,0,1,1,0,0,0,1,0,1,1,1369,8,8,0
1,0,1,1,0,1,0,1,0,1,0,1,0,1370,8,320,0
1,1,1,0,0,1,1,0,0,1,0,0,0,1371,22,160,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1372,8,8,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1374,48,160,0
1,0,1,1,0,0,0,0,0,1,1,1,0,1375,22,8,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1376,22,160,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1377,8,8,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1378,8,320,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1379,8,320,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1380,22,160,0
1,1,1,0,0,0,0,0,1,1,0,1,0,1381,8,8,0
1,0,1,1,0,1,0,0,1,1,0,1,0,1382,22,160,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1383,8,320,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1384,8,8,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1385,48,320,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1386,8,8,0
1,1,1,0,0,1,0,0,1,0,0,1,0,1387,22,160,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1388,48,320,0
1,1,1,0,0,1,1,0,0,1,0,1,0,1389,44,320,0
1,1,1,0,0,1,1,0,0,1,0,1,0,1390,8,160,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1391,22,160,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1392,48,8,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1393,44,320,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1394,48,320,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1395,48,320,0
1,1,1,0,0,1,0,0,1,1,0,1,0,1396,22,160,0
1,1,1,0,0,1,0,0,1,1,0,1,0,1397,22,8,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1398,48,320,0
1,1,1,0,0,0,0,0,0,1,1,1,0,1399,8,8,1
1,0,1,1,0,1,0,0,0,1,1,1,0,1400,8,8,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1401,22,320,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1402,8,8,0
1,1,0,0,0,1,0,0,0,1,1,1,0,1403,48,320,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1404,44,320,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1406,8,160,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1407,22,8,0
0,1,1,0,0,1,0,0,0,1,1,1,0,1408,22,320,0
1,0,1,0,0,1,0,1,0,1,0,0,1,1409,8,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1410,8,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1411,22,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1412,8,8,0
1,0,1,0,1,0,0,0,0,1,0,1,1,1413,48,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1414,8,160,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1415,8,8,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1416,22,320,0
1,1,1,0,0,1,1,0,0,1,0,1,0,1417,48,8,0
1,0,1,1,0,1,1,0,0,1,0,1,0,1418,22,320,0
1,0,1,0,1,0,0,0,0,1,0,1,1,1419,8,8,1
1,0,1,1,0,1,0,0,0,1,1,1,0,1420,48,8,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1421,8,8,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1422,8,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1423,44,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1424,22,320,0
1,0,1,0,0,1,0,0,0,0,1,1,1,1425,44,320,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1426,48,320,0
1,0,1,1,0,1,1,0,0,1,0,1,0,1427,22,8,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1428,44,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1429,48,320,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1430,22,160,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1431,44,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1432,44,160,0
1,0,1,1,0,1,0,0,1,1,0,1,0,1433,22,160,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1434,8,320,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1435,44,320,0
1,1,1,0,1,0,0,0,0,1,0,1,0,1437,8,160,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1438,8,320,0
1,0,1,1,0,1,1,0,0,1,0,1,0,1439,8,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1440,22,160,0
1,1,0,0,1,1,0,0,0,1,0,1,0,1441,8,320,0
1,1,1,0,0,1,1,0,0,1,0,1,0,1442,8,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1443,44,320,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1444,44,160,0
1,0,1,1,0,1,1,0,0,1,0,1,0,1445,48,8,0
0,0,1,1,0,1,0,0,0,1,1,1,0,1446,8,8,0
1,0,1,1,1,1,0,0,0,1,0,0,0,1447,8,160,0
1,0,1,0,0,1,0,0,1,1,0,0,1,1448,44,320,0
1,0,1,0,1,1,0,0,0,1,0,0,1,1449,22,160,0
1,1,1,0,1,0,0,0,0,1,0,0,0,1450,48,8,0
1,0,1,0,0,1,0,0,0,1,1,0,1,1451,8,320,0
1,0,1,1,1,1,0,0,0,1,0,0,0,1452,48,160,0
1,0,1,1,0,1,1,0,0,1,0,0,0,1453,22,320,0
1,0,1,0,0,1,0,0,0,1,1,0,1,1454,44,320,0
1,1,1,0,0,1,1,0,0,1,0,0,0,1455,22,160,0
1,0,1,0,0,0,0,0,1,1,0,0,1,1456,8,8,0
1,0,1,1,0,1,0,1,0,1,0,0,0,1457,8,8,0
1,0,1,0,0,1,0,0,0,1,1,0,1,1458,8,8,0
1,1,1,0,1,1,0,0,0,1,0,0,0,1459,48,320,0
1,0,1,1,0,1,1,0,0,1,0,0,0,1460,8,8,0
1,0,1,0,0,1,0,0,0,1,1,0,1,1461,8,160,0
1,0,1,0,0,1,0,1,0,0,0,0,1,1462,22,160,0
1,0,1,0,0,1,0,1,0,1,0,0,1,1464,44,320,0
1,0,1,0,0,1,1,0,0,1,0,0,1,1465,44,320,0
1,1,1,0,1,1,0,0,0,1,0,0,0,1466,8,8,0
1,1,1,0,0,1,0,0,1,1,0,0,0,1467,22,160,0
1,1,1,0,0,1,0,0,0,1,1,0,0,1468,48,8,0
1,1,1,0,1,1,0,0,0,1,0,0,0,1469,8,8,0
1,0,1,0,0,1,1,0,0,1,0,0,1,1470,22,8,0
1,0,1,0,0,1,0,0,1,1,0,0,1,1471,22,160,0
1,0,1,0,0,1,1,0,0,1,0,0,1,1472,22,8,0
1,0,1,1,1,1,0,0,0,1,0,0,0,1473,8,160,0
1,1,1,0,1,0,0,0,0,1,0,0,0,1474,8,8,0
1,0,1,0,0,1,1,0,0,1,0,0,1,1475,22,160,0
1,0,1,0,0,1,0,0,0,1,1,0,1,1476,8,320,0
1,0,1,0,0,1,0,0,0,1,1,0,1,1477,8,8,0
1,0,0,0,1,1,0,0,0,1,0,0,1,1478,8,8,0
1,0,1,1,1,1,0,0,0,1,0,0,0,1479,8,8,0
1,0,1,0,0,1,0,0,0,1,1,0,1,1480,8,320,0
1,0,1,1,1,1,0,0,0,1,0,0,0,1481,44,160,0
1,0,1,1,1,1,0,0,0,1,0,0,0,1482,22,160,0
0,0,1,0,0,1,0,0,1,1,0,0,1,1483,48,320,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1484,48,8,0
1,1,1,0,0,1,1,0,0,1,0,1,0,1485,22,160,0
1,1,1,0,1,0,0,0,0,1,0,1,0,1486,48,8,2
1,0,1,0,1,1,0,0,0,1,0,1,1,1487,44,320,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1488,8,8,0
1,1,1,0,0,1,0,0,1,1,0,1,0,1489,22,160,0
1,1,1,0,0,1,0,1,0,1,0,1,0,1490,22,160,0
1,0,1,1,0,1,0,1,0,1,0,1,0,1491,8,8,0
1,0,1,1,0,0,1,0,0,1,0,1,0,1492,22,8,0
1,1,1,0,0,1,0,1,0,1,0,1,0,1494,22,160,0
1,0,1,0,0,1,0,0,1,1,0,1,1,1495,44,320,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1496,8,160,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1497,22,8,0
1,0,1,1,0,1,0,0,1,0,0,1,0,1498,8,160,0
1,1,1,0,0,1,0,1,0,1,0,1,0,1499,8,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1500,48,320,0
1,0,1,1,0,1,1,0,0,1,0,1,0,1501,8,160,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1502,44,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1503,22,160,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1504,8,320,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1505,44,160,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1506,44,160,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1507,48,8,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1509,44,320,0
1,0,1,1,1,0,0,0,0,1,0,1,0,1510,22,8,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1511,44,320,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1512,48,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1513,48,320,0
1,0,0,0,0,1,0,0,0,1,1,1,1,1514,48,320,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1515,48,320,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1516,8,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1517,8,160,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1518,48,160,0
0,1,1,0,0,1,0,0,0,1,1,1,0,1519,8,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1520,8,8,0
1,0,1,1,1,0,0,0,0,1,0,1,0,1521,44,8,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1522,22,8,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1523,8,8,0
1,0,1,0,0,1,0,0,1,1,0,1,1,1524,8,320,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1525,48,320,0
1,0,1,0,0,1,0,0,1,1,0,1,1,1526,48,160,0
1,0,1,0,0,0,0,0,0,1,1,1,1,1527,8,8,0
1,0,1,1,0,1,1,0,0,1,0,1,0,1528,22,320,0
1,0,1,0,0,1,0,1,0,1,0,1,1,1529,8,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1530,8,320,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1531,48,160,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1532,8,160,0
1,0,1,0,0,1,1,0,0,0,0,1,1,1533,22,160,0
1,1,1,0,0,1,1,0,0,1,0,1,0,1534,8,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1535,48,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1537,8,160,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1538,8,8,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1539,8,320,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1541,44,320,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1542,22,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1543,48,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1544,48,160,0
1,0,1,1,1,0,0,0,0,1,0,1,0,1545,48,8,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1546,8,8,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1547,8,160,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1548,8,8,0
1,0,0,1,0,1,0,0,0,1,1,1,0,1549,44,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1550,48,320,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1551,8,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1552,44,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1553,48,320,0
0,0,1,0,0,1,0,0,0,1,1,1,1,1554,44,160,0
1,0,1,0,1,0,0,0,0,1,0,1,1,1555,22,8,1
1,0,1,1,0,1,1,0,0,1,0,1,0,1556,8,160,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1557,8,160,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1558,8,160,0
1,0,1,0,0,1,0,0,1,1,0,1,1,1559,22,160,0
1,0,1,1,0,1,0,1,0,1,0,1,0,1560,22,160,0
1,0,1,0,0,0,0,0,1,1,0,1,1,1561,48,8,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1562,8,160,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1563,8,8,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1564,8,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1565,44,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1566,44,160,0
1,1,1,0,1,1,0,0,0,0,0,1,0,1567,8,8,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1569,22,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1570,22,160,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1571,8,8,0
1,0,1,0,0,1,0,1,0,1,0,1,1,1572,48,160,0
1,1,1,0,0,1,0,0,1,1,0,1,0,1574,8,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1575,22,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1576,44,160,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1577,22,160,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1578,8,8,0
1,1,1,0,1,0,0,0,0,1,0,1,0,1579,8,8,2
1,0,1,1,0,1,0,0,0,1,1,1,0,1580,44,160,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1581,48,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1582,48,160,0
1,1,0,0,0,1,0,0,1,1,0,1,0,1583,48,8,0
1,0,1,0,0,1,0,1,0,1,0,1,1,1585,22,160,0
1,0,1,0,0,1,0,0,1,1,0,1,1,1586,8,160,0
0,0,1,0,1,1,0,0,0,1,0,1,1,1588,8,8,0
1,1,1,0,0,0,0,0,1,1,0,1,0,1589,22,8,2
1,0,1,1,1,0,0,0,0,1,0,1,0,1590,8,8,0
1,0,1,1,0,0,0,0,1,1,0,1,0,1591,22,8,0
1,0,1,0,0,0,0,1,0,1,0,1,1,1592,8,8,1
1,0,1,0,0,0,0,1,0,1,0,1,1,1593,22,8,0
1,0,1,0,0,0,0,0,0,1,1,1,1,1594,44,8,0
1,0,1,0,0,0,0,0,1,1,0,1,1,1595,22,8,0
1,0,1,0,1,0,0,0,0,1,0,1,1,1596,48,8,0
1,0,1,0,1,0,0,0,0,1,0,1,1,1597,44,8,0
1,1,1,0,1,0,0,0,0,1,0,1,0,1598,22,8,0
1,0,1,0,0,0,0,0,0,1,1,1,1,1599,22,8,1
1,0,1,0,0,0,1,0,0,0,0,1,1,1600,48,8,0
1,0,1,0,0,0,0,0,1,1,0,1,1,1601,8,8,0
1,0,1,1,0,0,0,0,1,1,0,1,0,1602,48,8,0
1,0,1,1,0,0,0,1,0,1,0,1,0,1603,22,8,0
1,0,1,0,0,0,0,0,1,1,0,1,1,1604,22,8,0
1,1,1,0,0,0,0,1,0,1,0,1,0,1605,22,8,0
1,1,1,0,0,0,0,0,0,1,1,1,0,1606,48,8,0
1,0,1,0,0,0,1,0,0,1,0,1,1,1607,48,8,0
1,1,1,0,1,0,0,0,0,1,0,1,0,1608,48,8,1
1,0,1,0,0,0,0,0,0,1,1,1,1,1609,22,8,1
1,1,1,0,1,0,0,0,0,1,0,1,0,1610,8,8,2
1,1,1,0,1,0,0,0,0,1,0,1,0,1611,44,8,0
1,0,1,1,1,0,0,0,0,1,0,1,0,1612,48,8,0
1,0,1,0,0,0,0,0,0,1,1,1,1,1613,8,8,0
1,0,1,0,0,0,0,0,0,1,1,1,1,1614,48,8,0
1,1,0,0,0,0,1,0,0,1,0,1,0,1615,48,8,0
1,1,1,0,1,0,0,0,0,1,0,1,0,1616,44,8,0
1,0,1,1,1,0,0,0,0,1,0,1,0,1617,48,8,0
1,0,1,0,0,0,0,0,0,1,1,1,1,1618,44,8,0
1,0,1,1,1,0,0,0,0,1,0,1,0,1619,44,8,0
0,0,1,0,1,0,0,0,0,1,0,1,1,1620,44,8,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1621,22,8,0
1,0,1,0,0,1,0,0,1,1,0,1,1,1622,22,320,0
1,0,1,0,0,1,0,1,0,1,0,1,1,1623,22,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1624,48,320,0
1,1,1,0,0,0,0,0,1,1,0,1,0,1625,22,8,2
1,0,1,0,0,1,0,0,0,1,1,1,1,1626,44,160,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1627,48,8,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1628,8,8,0
1,0,1,1,0,1,0,0,1,1,0,1,0,1629,8,160,0
1,0,1,0,0,1,0,0,1,1,0,1,1,1630,8,320,0
1,0,1,0,0,1,0,0,0,0,1,1,1,1631,44,160,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1632,8,8,0
1,0,1,1,0,1,0,0,1,1,0,1,0,1633,48,320,0
1,0,1,1,0,1,0,1,0,1,0,1,0,1634,22,320,0
1,0,1,0,0,1,0,0,1,1,0,1,1,1638,44,160,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1639,8,8,0
1,0,1,1,0,1,0,0,1,1,0,1,0,1640,44,320,0
1,1,1,0,0,1,1,0,0,1,0,1,0,1641,22,8,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1642,22,160,0
1,0,1,0,0,0,0,0,0,1,1,1,1,1643,22,8,2
1,0,1,0,0,1,0,1,0,1,0,1,1,1644,8,160,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1645,44,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1646,22,320,0
1,0,0,1,0,1,0,0,0,1,1,1,0,1647,22,160,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1648,8,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1649,44,320,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1650,48,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1651,8,8,0
0,0,1,0,0,1,0,1,0,1,0,1,1,1652,22,160,0
1,0,1,1,0,1,1,0,0,1,0,1,0,1653,8,8,0
1,0,1,0,0,1,0,1,0,1,0,1,1,1654,22,320,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1655,22,320,0
1,1,1,0,0,0,0,0,1,1,0,1,0,1656,22,8,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1657,44,320,0
1,0,1,1,0,1,1,0,0,1,0,1,0,1658,22,320,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1659,8,320,0
